run_id,predeclared_run_id,graph_schema,model_name,architecture,split,layer,head,edge_kind,edge_count,attention_mean,attention_std,attention_min,attention_max
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,0,3,candidate_reverse,9712,0.003095822175964713,0.005147314164787531,1.8720596926868893e-05,0.08100517094135284
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,0,3,self_loop,8930,0.7958535552024841,0.14147818088531494,0.0017943764105439186,0.9982132911682129
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,0,3,sequence_similar_to,1956,0.046171654015779495,0.022610560059547424,0.0017943764105439186,0.10604764521121979
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,0,candidate_forward,9712,0.12987253069877625,0.09947749972343445,2.309137380507309e-05,0.6348678469657898
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,0,candidate_reverse,9712,0.0008445173734799027,0.0012078919680789113,5.516311034625687e-07,0.04866626858711243
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,0,self_loop,8930,0.8454358577728271,0.13637889921665192,0.007187016308307648,0.9999768733978271
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,0,sequence_similar_to,1956,0.05661287158727646,0.02653978392481804,0.005713360849767923,0.13588815927505493
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,1,candidate_forward,9712,0.8822854161262512,0.21903204917907715,0.0031185203697532415,0.9998193383216858
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,1,candidate_reverse,9712,0.011570071801543236,0.04200892895460129,2.5232915504602715e-05,0.9364288449287415
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,1,self_loop,8930,0.026324067264795303,0.04416850581765175,4.179331153864041e-05,0.6177915334701538
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,1,sequence_similar_to,1956,0.00705629913136363,0.012133289128541946,1.0121261766471434e-05,0.15825587511062622
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,2,candidate_forward,9712,0.8706141114234924,0.21997319161891937,0.01312514953315258,0.9991611242294312
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,2,candidate_reverse,9712,0.011351708322763443,0.028689194470643997,1.3246088201412931e-05,0.5088682770729065
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,2,self_loop,8930,0.03901025280356407,0.04538290202617645,2.3276446881936863e-05,0.4999041259288788
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,2,sequence_similar_to,1956,0.008173252455890179,0.014610891230404377,7.721648216829635e-06,0.16033710539340973
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,3,candidate_forward,9712,0.8181782960891724,0.2151731252670288,0.007025520782917738,0.9998549222946167
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,3,candidate_reverse,9712,0.006206882651895285,0.016957085579633713,2.237217267975211e-05,0.4093298614025116
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,3,self_loop,8930,0.09646708518266678,0.09337344765663147,0.00014511262997984886,0.835944414138794
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R2_graph_b_gatv2_s5f2,S7B_R2_graph_b_gatv2_s5f2,graph_b_guide_similarity_control,gatv2_graph_b_sprint7b_s5f2,gatv2,test,1,3,sequence_similar_to,1956,0.03175860643386841,0.026699302718043327,8.316789171658456e-05,0.17792731523513794
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,0,candidate_forward,9712,0.9938853979110718,0.009262190200388432,0.7715238332748413,0.9999947547912598
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,0,candidate_reverse,9712,0.013076488859951496,0.06241142004728317,1.078163677448174e-05,0.9999954700469971
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,0,context_similar_to,150764,0.00037026373320259154,0.0004255051026120782,4.262689969891653e-07,0.009469219483435154
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,0,self_loop,9839,0.0003622278745751828,0.00042653369018808007,4.465365321948411e-08,0.009719260036945343
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,1,candidate_forward,9712,0.06053309887647629,0.21515947580337524,1.2209727628942346e-07,0.9999374151229858
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,1,candidate_reverse,9712,0.004783131647855043,0.04933401197195053,4.585830847003702e-12,0.9999946355819702
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,1,context_similar_to,150764,0.05620588734745979,0.02840365096926689,1.54282167841302e-06,0.16462139785289764
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,1,self_loop,9839,0.07427839189767838,0.08662787824869156,4.201563967853872e-07,0.9999716281890869
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,2,candidate_forward,9712,0.8253794312477112,0.31948330998420715,1.7951962945517153e-05,0.9999997615814209
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,2,candidate_reverse,9712,0.013002507388591766,0.07826358824968338,3.6281040671770626e-11,0.9999979734420776
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,2,context_similar_to,150764,0.010500390082597733,0.020438071340322495,3.0123761263212145e-08,0.1456262767314911
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,2,self_loop,9839,0.011541183106601238,0.02377818338572979,2.7945901592829614e-08,0.7162361145019531
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,3,candidate_forward,9712,0.36125895380973816,0.28690576553344727,0.0032722989562898874,0.9999898672103882
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,3,candidate_reverse,9712,0.01196985598653555,0.05607643350958824,1.1795679988324537e-08,0.9999485015869141
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,3,context_similar_to,150764,0.03829335421323776,0.02353781647980213,2.6917385298474983e-07,0.1392262876033783
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,0,3,self_loop,9839,0.04481574147939682,0.03264321759343147,4.140861520340877e-08,0.8515217304229736
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,0,candidate_forward,9712,0.980988621711731,0.024702705442905426,0.5868291854858398,0.9999786615371704
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,0,candidate_reverse,9712,0.013072711415588856,0.04597311094403267,2.2507885660161264e-05,0.9991869330406189
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,0,context_similar_to,150764,0.0011529626790434122,0.0016148685244843364,8.001605351637409e-07,0.04067375510931015
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,0,self_loop,9839,0.001102870679460466,0.0014973200159147382,3.541350110936037e-07,0.015338667668402195
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,1,candidate_forward,9712,0.8795869946479797,0.1970324069261551,0.028476428240537643,0.9997285008430481
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,1,candidate_reverse,9712,0.013062611222267151,0.045244526118040085,9.245439287042245e-06,0.9999665021896362
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,1,context_similar_to,150764,0.007211884018033743,0.015437647700309753,4.36899836131488e-06,0.2667562961578369
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,1,self_loop,9839,0.008364099077880383,0.01842646300792694,1.2126896820063848e-07,0.3880389630794525
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,2,candidate_forward,9712,0.5384215712547302,0.24547669291496277,0.002684648148715496,0.9999862909317017
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,2,candidate_reverse,9712,0.012686217203736305,0.04956362769007683,3.1382835459226044e-06,0.9989251494407654
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,2,context_similar_to,150764,0.027767552062869072,0.02468322031199932,5.082420670987631e-07,0.3080069124698639
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,2,self_loop,9839,0.03052082285284996,0.027501622214913368,1.9750258672956988e-07,0.5167758464813232
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,3,candidate_forward,9712,0.463559091091156,0.29099127650260925,0.0006280071684159338,0.9993577599525452
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,3,candidate_reverse,9712,0.012647147290408611,0.04928852617740631,8.234736924350727e-06,0.9944387674331665
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,3,context_similar_to,150764,0.03236740827560425,0.02998793125152588,1.1181269655935466e-05,0.3830989897251129
sprint7b_gatv2_topology_seed42_20260607_174739_S7B_R3_graph_c_gatv2_s5f2,S7B_R3_graph_c_gatv2_s5f2,graph_c_context_observation,gatv2_graph_c_sprint7b_s5f2,gatv2,test,1,3,self_loop,9839,0.03397144004702568,0.02678213082253933,2.8541485335153993e-06,0.4528658390045166
